id,k6_cluster,k10_cluster,title,artists,pp_artist
076jPFqxYEu1me4zsTBWJ0,4,7,Skrawberries (feat. BJ The Chicago Kid),"['JID', 'BJ The Chicago Kid']",JID / BJ The Chicago Kid
46Lx5epWOQBA3J86ovnxmV,0,5,Workin Out,['JID'],JID
22WV03i2lBbwNVCE1g671p,2,6,151 Rum,['JID'],JID
0GTzZhS8P50p922OEuoNLF,0,5,Westbrook (with A$AP Ferg),"['JID', 'A$AP Ferg']",JID / A$AP Ferg
2MShy1GSSgbmGUxADNIao5,2,6,Calling My Spirit,['Kodak Black'],Kodak Black
2WqTKOAUmv7hz9ZzGnXHrY,0,5,Realist In It (feat. Gucci Mane & Offset),"['Lil Baby', 'Gucci Mane', 'Offset']",Lil Baby / Gucci Mane / Offset
39RWYLt6hgk9BbhkDgaHW9,0,5,Crush A Lot,['Lil Baby'],Lil Baby
3zxiTHxE4MxwuYf8aLQ9ax,0,5,Anyway (feat. 2 Chainz & Gucci Mane),"['Lil Baby', '2 Chainz', 'Gucci Mane']",Lil Baby / 2 Chainz / Gucci Mane
6pidGCJ9El17HdXaPO0OO2,0,5,No Friends (feat. Rylo Rodriguez),"['Lil Baby', 'Rylo Rodriguez']",Lil Baby / Rylo Rodriguez
0I1gjYB0yjwYXBn9SVOh3n,2,6,Chastised,['Lil Baby'],Lil Baby
6XeZ32B9HbV6ZrU6NTR2iM,0,5,Section 8 (feat. Young Thug),"['Lil Baby', 'Young Thug']",Lil Baby / Young Thug
3yIZgYN7AKO3cDueyhpuCS,0,5,This Week,['Lil Baby'],Lil Baby
1Szfm2XAx3Kgl55dyl8sTU,0,5,Time (feat. Meek Mill),"['Lil Baby', 'Meek Mill']",Lil Baby / Meek Mill
52i143Ph5c3RQaQFBXWix1,4,7,Word On The Street,['Lil Baby'],Lil Baby
577YBGuskWkVDCxZrLRB4v,0,5,Pure Cocaine,['Lil Baby'],Lil Baby
4F6yN5FsFW10Ucx7cLCzBh,0,5,Ready (feat. Gunna),"['Lil Baby', 'Gunna']",Lil Baby / Gunna
2ySRRtrAwDUF4FipiF1Djt,0,5,My Own Thing,"['Chance the Rapper', 'Joey Purp']",Chance the Rapper / Joey Purp
2gaLuVIyWLoW0Gfa2NLJnS,4,7,Better To Lie (with Jesse & Swae Lee),"['benny blanco', 'Jesse', 'Swae Lee']",benny blanco / Jesse / Swae Lee
3gHLXLJ9JE1oOayo3ar4E5,0,5,100 Summers,['Meek Mill'],Meek Mill
4Kdu9AlfQyu0o6r2ozCMTc,2,6,Wit the Shits (W.T.S) [feat. Melii],"['Meek Mill', 'Melii']",Meek Mill / Melii
0UOF9AAyS8H9iCWmePj29w,2,6,Stuck in My Ways,['Meek Mill'],Meek Mill
0UNeNA0dcfUMsGxvLwf2p3,0,5,Pay You Back (feat. 21 Savage),"['Meek Mill', '21 Savage']",Meek Mill / 21 Savage
0jqLv5PuEUA0GthFjdtlS1,0,5,Oodles O' Noodles Babies,['Meek Mill'],Meek Mill
35J4wXQeRuHNOEArMy6FOe,4,7,Tic Tac Toe (feat. Kodak Black),"['Meek Mill', 'Kodak Black']",Meek Mill / Kodak Black
2IRZnDFmlqMuOrYOLnZZyc,4,7,Going Bad (feat. Drake),"['Meek Mill', 'Drake']",Meek Mill / Drake
5DTOk0tCrmicVQP4mc6hkr,4,9,Championships,['Meek Mill'],Meek Mill
6cPnE82DKBLd7sg02ZNg8K,4,7,"Splash Warning (feat. Future, Roddy Ricch and Young Thug)","['Meek Mill', 'Future', 'Roddy Ricch', 'Young Thug']",Meek Mill / Future / Roddy Ricch / Young Thug
6pUBrvKfJL4qmn95mxU7rC,0,5,Respect the Game,['Meek Mill'],Meek Mill
4iQ5gmTAzWfK8JyFC2LBox,0,5,What's Free (feat. Rick Ross & Jay Z),"['Meek Mill', 'JAY-Z', 'Rick Ross']",Meek Mill / JAY-Z / Rick Ross
2tnlNVAhuQGgoFJxALVeXx,2,6,Uptown Vibes (feat. Fabolous & Anuel AA),"['Meek Mill', 'Anuel AA', 'Fabolous']",Meek Mill / Anuel AA / Fabolous
7saJl9V0kRYGWuyeURHYNU,5,0,Yanghwa BRDG,['Zion.T'],Zion.T
6XvAtWxJwJMsXmugRQrksT,4,7,SUPERDUPERKYLE (feat. MadeinTYO),"['KYLE', 'MadeinTYO']",KYLE / MadeinTYO
7KDfSDTPC7ZtPzyLSGc8in,2,6,I Want,['MadeinTYO'],MadeinTYO
1YC5tfLezLNw01BWqRqqpn,4,7,Mr. Tokyo,['MadeinTYO'],MadeinTYO
4iX4dIloK83GTxdpVjmjVk,0,5,Taking It Back,['MadeinTYO'],MadeinTYO
13WsXLo3zQUrnbNN0Wz8sr,0,5,Time of Her Life,['MadeinTYO'],MadeinTYO
7huDNmmM1qdfj04OpRqU60,0,5,Picture Me Rollin,['MadeinTYO'],MadeinTYO
5V5uzyyVxbF9xT02OapUwd,0,5,Whoeva,['MadeinTYO'],MadeinTYO
5PbPvMFWQ2YgfJQ3LYxEsp,2,6,Retro 88,['MadeinTYO'],MadeinTYO
6PwcvXM5UtI1yrcsIKcEvV,0,5,Addicted To Power,['MadeinTYO'],MadeinTYO
6aGFlx1shAP1KidFY4AiT8,4,7,Skip And Kiss,['Sik-K'],Sik-K
33uDroYGg4ns0kwoPNi12M,2,6,KITKAT (Prod. WOOGIE),"['Woodie Gochild', 'HAON', 'Sik-K', 'pH-1']",Woodie Gochild / HAON / Sik-K / pH-1
7oMxk1jpZqmM6P3I6zR5Y3,2,6,XIBAL,['Sik-K'],Sik-K
44qSm80CrnBt3Mry9vYE41,4,7,FIRE (Prod. by GroovyRoom),['Sik-K'],Sik-K
1fOc4Kf82a6J1C9gS5sE0d,5,8,Changes,"['Charles Bradley', 'The Budos Band']",Charles Bradley / The Budos Band
356aM3w6i5v1cltIzOnVTP,4,7,No Going Back,['Yuno'],Yuno
7hsulgRNgbyczeAg8tChCB,0,5,NEVER,['JID'],JID
0crEYjT4LuopKJ8hRGbmBV,4,7,Show Me Luv,"['CHANGMO', 'Sik-K']",CHANGMO / Sik-K
6gmZ4A63Pgazs8GKFCYMBx,2,6,Work Out,"['Jvcki Wai', 'Kid Milli', 'NO:EL', 'YANGHONGWON']",Jvcki Wai / Kid Milli / NO:EL / YANGHONGWON
3tKtU9UOlNChXisFihGQ2G,2,6,flex (Prod. By GIRIBOY),"['GIRIBOY', 'Kid Milli', 'NO:EL', 'Swings']",GIRIBOY / Kid Milli / NO:EL / Swings
4wFAvJ6hmcjEJPUw3ap2CM,2,6,Forever (Prod. By GRAY),['BewhY'],BewhY
6FZAc2XaVYc8G8jaDnBshv,5,0,"You, Clouds, Rain","['HEIZE', 'Shin Yong Jae']",HEIZE / Shin Yong Jae
5r4uLQg8zfhiVuMG3GyRr1,0,5,MOVE,"['Woo', 'Bizzy']",Woo / Bizzy
3SUu7OwfaYCRoA1iF9Ezdc,4,7,Fake pt.2 (Prod. by BewhY),['BewhY'],BewhY
4upOsnQ7cX92RhM4WYj94b,0,5,Air DoTheQ,"['The Quiett', 'SUPERBEE', 'myunDo', 'Flowsik', 'Dok2']",The Quiett / SUPERBEE / myunDo / Flowsik / Dok2
1R6qeTvAvaxB7hydIYVIY8,2,6,Okay Dokey,"['MINO', 'ZICO']",MINO / ZICO
5YQ8OVvW80yoZqZ5PK9JXv,0,5,Fear,"['MINO', 'TAEYANG']",MINO / TAEYANG
7rJaRkfLLhOBkdyJ8OCPSq,2,6,The Little Prince (Prod. Godic),"['HAON', 'PULLIK', 'Godic']",HAON / PULLIK / Godic
4sOUV2qZIbLZbmWzghksVe,4,7,Save Time,"['Okasian', 'KOHH']",Okasian / KOHH
3JAlslgvIfvpbEqk94afpd,4,7,rain bird,"['CODE KUNST', 'Tablo & Colde']",CODE KUNST / Tablo & Colde
3y7ByLZ05tluscOTRgEJ9Y,0,6,Palette (feat. G-DRAGON),"['IU', 'G-DRAGON']",IU / G-DRAGON
74tqql9zP6JjF5hjkHHUXp,2,6,Like You,['Hoody'],Hoody
08u0Rg0qkZ4y2UkDpWoL67,2,6,OGZ (PROD. GroovyRoom),"['JOWOOCHAN', 'PARKHYUNJIN', 'ACHILLO']",JOWOOCHAN / PARKHYUNJIN / ACHILLO
5oxmx6B0kWTuCKgBzv8NpH,0,5,IndiGO,"['JUSTHIS', 'Kid Milli', 'NO:EL']",JUSTHIS / Kid Milli / NO:EL
5SsGlmKDGEygRLtVSuNKqb,2,9,Buru Star,"['Jvcki Wai', 'Kid Milli', 'NO:EL', 'YANGHONGWON']",Jvcki Wai / Kid Milli / NO:EL / YANGHONGWON
6iZbX6zfmpx40UDy6Xcbl1,4,7,iD (Prod.By GRAY),['Sleepy'],Sleepy
4pthvdNd1EypeNic7l5ngz,4,7,"I’m fine (With Sleepy, LOCO, Hoody)","['GRAY', 'Sleepy', 'Loco', 'Hoody']",GRAY / Sleepy / Loco / Hoody
2MmoAjts7yO99KhKT9D0dS,0,5,Hogu (Prod.by Fisherman of wybh) (feat.BrotherSu),['GIRIBOY'],GIRIBOY
7JPPI2Y3qgLwTQB4FPSrH0,4,7,Wewantourmoneyback (Prod. By Lemac),"['GIRIBOY', 'YANGHONGWON', 'Kid Milli']",GIRIBOY / YANGHONGWON / Kid Milli
7DzH6brMGyMmiZMvjoLqEz,0,5,One More Rollie,"['CHANGMO', 'Keem Hyo-Eun', 'Hash Swan']",CHANGMO / Keem Hyo-Eun / Hash Swan
4NKQTbmiBtm1MwqBbQQhpM,4,7,DRIVE (Feat. GRAY),"['Jay Park', 'GRAY']",Jay Park / GRAY
6oAd7vjQSvS3Z3S5VxQQ03,2,6,굽 (feat. Loco),"['NO:EL', 'Loco']",NO:EL / Loco
1scswYxDmooSV19whJfGYI,0,5,AIYA,"['CHANGMO', 'Beenzino']",CHANGMO / Beenzino
14p5EKgbPx4U3P1j5JNHeh,0,7,"Cigarette (Feat. Tablo, MISO)","['offonoff', 'Tablo', 'Miso']",offonoff / Tablo / Miso
6WX68Y7z07oQlz3VolcGXP,0,5,DA DA DA (Feat. Hoody),['Loco'],Loco
6sHeshKZ58cV5mjC5m3mW8,0,6,MOVIE SHOOT (Feat. DPR LIVE),['Loco'],Loco
4t2XWG1hM2WH0Cx9SgnE76,0,5,WHY DO FUCKBOIS HANG OUT ON THE NET,['Kid Milli'],Kid Milli
2y6Ur97SRouk64dvHMMsbu,4,7,Boogie On & On,['Beenzino'],Beenzino
1qF1S4e4WBw6nG1mglWfEH,0,5,"Dali, Van, Picasso",['Beenzino'],Beenzino
5ASZFbCod633wLragmPYTj,0,5,Renegade,"['JAY-Z', 'Eminem']",JAY-Z / Eminem
2AYTGaclgKXACh13nJRVcV,0,5,All The Way Up (Remix),"['Fat Joe', 'Remy Ma', 'JAY-Z', 'French Montana', 'InfaRed']",Fat Joe / Remy Ma / JAY-Z / French Montana / InfaRed
5sNESr6pQfIhL3krM8CtZn,2,2,Numb / Encore,"['JAY-Z', 'Linkin Park']",JAY-Z / Linkin Park
6VvICu4ajgpWT5z4zI0USj,5,0,Fruitflies,['Gabriel Garzón-Montano'],Gabriel Garzón-Montano
2tV1AAwXbw5kJfT4pK70Dg,0,5,"YNF (feat. nafla, Verbal Jint)",['GroovyRoom'],GroovyRoom
2BJsW3Yt5HI9puPijCZW8b,0,5,Unsigned Hype (feat. JUSTHIS),['GroovyRoom'],GroovyRoom
2S5HgahRdEHaqwHJyRV1FX,2,6,JUST U (PROD. GroovyRoom),"['JEONG SEWOON', 'Sik-K']",JEONG SEWOON / Sik-K
79RGX9IX5CAnU7o3YdaBkQ,4,7,My Man,['Sik-K'],Sik-K
3ojqMLrtAt58dBhQKoPdpK,2,6,What The Hell (feat. Donutman & ELO),"['Sik-K', 'Donutman', 'ELO']",Sik-K / Donutman / ELO
12hQOdnrsPiIkkhELguEci,2,6,Nowhere,"['Sik-K', 'Loco']",Sik-K / Loco
2fFeKfvIEJxpFbeTZ0tsJ5,4,7,h1ghr gang,"['Sik-K', 'Jay Park', 'pH-1']",Sik-K / Jay Park / pH-1
6EmIxtIfyPhnOio1TmTaCX,4,7,EX,"['Sik-K', 'Cha Cha Malone']",Sik-K / Cha Cha Malone
4MRFAwxegSliERlzxsrWuM,4,7,Earphone,['Sik-K'],Sik-K
4o8hMqHIPS6N8PK380mE9f,4,7,Choppy (Prod. By BOYCOLD),"['Sik-K', 'Herr Nayne']",Sik-K / Herr Nayne
1PSeCaJPQPgsTa0aIHHPHq,4,7,Plus It ('Prod. GroovyRoom),['Sik-K'],Sik-K
0p5ybeYN9IZBflPcv1Bekk,4,7,Up All Night,['Sik-K'],Sik-K
7lIMo3pH1kA20qnbDIQG0z,0,5,bad habit,['GSoul'],GSoul
3BqfHyw9cLm6POreivziWN,2,6,Missing You (Feat. Kim Yuna),"['G-DRAGON', 'Kim Yuna']",G-DRAGON / Kim Yuna
0tsbMAxGvVrTTufKgcT7Q7,2,2,Today (Feat. Kim Jong Wan),"['G-DRAGON', 'Kim Jong Wan']",G-DRAGON / Kim Jong Wan
291CkGGBidfM4r72gboanG,2,6,Better Man (feat. Tablo),"['BUMKEY', 'Tablo']",BUMKEY / Tablo
0c2Yg75sFgD0hWhRq4voAn,2,6,How People Move,['AKMU'],AKMU
34PzmA9QjnOMNljWuA7Thx,2,6,Green Window,['AKMU'],AKMU
7nwJ05ftyNPQEFgFOsPeGh,2,6,Haughty Girl,['AKMU'],AKMU
5Qy4FxZ6FtNwWmRaLi6Fcu,5,0,Time And Fallen Leaves,['AKMU'],AKMU
1s2s9sd0DOINkrmufuWST0,5,6,Officially Missing You,['AKMU'],AKMU
2tYPFWrbGbsGKafe5pP64z,5,0,Melted,"['AKMU', '로빈', '이찬혁', 'LEE SUHYUN']",AKMU / 로빈 / 이찬혁 / LEE SUHYUN
0x50cQ1pZeV4xl737GhKBk,2,6,Last Goodbye,['AKMU'],AKMU
2A3ShNautqXezP1lFDePwa,2,6,Give Love,"['AKMU', '서기', '신승익', '이찬혁', 'LEE SUHYUN']",AKMU / 서기 / 신승익 / 이찬혁 / LEE SUHYUN
7pz1YzMwDxS9uuwAEp7MLk,4,7,RE-BYE,['AKMU'],AKMU
5BLH0517T5RoEFs1Mljo4H,5,8,Will Last Forever,['AKMU'],AKMU
7IRZ9aTBu35je2AHT2LxvL,4,7,Be With You,['AKMU'],AKMU
49KDK2ccYnOCYPeXfDO3YT,4,7,DINOSAUR,['AKMU'],AKMU
21CJvM7HXrI80aDHz2MES4,2,6,WOW,['BTOB'],BTOB
5Ok0AYLymugVEB200ioKFN,2,6,Friend,['BTOB'],BTOB
4vxK5XbTTDNNKYbPDmZZC3,2,6,Only one for me,['BTOB'],BTOB
3zM2yi75oB3v00sZvWUzIn,2,9,Beautiful Pain,['BTOB'],BTOB
2zlgwqw8BLX2JGB76LIFeF,2,9,Missing You,['BTOB'],BTOB
3AblMxPcKPDSODskCzJBEE,2,6,SOMEDAY,['BTOB'],BTOB
52FaH5DT8zJzTBvkzhbCtC,2,6,ABOUT TIME,['BTOB'],BTOB
3b7OgfU9SY8C7YBJgTKS74,4,7,MOVIE,['BTOB'],BTOB
1LJZhyTaCn3xcm7dS1lsbR,2,6,JUST TELL ME,['BTOB'],BTOB
2xH895EVwEOgIb5swG9LcV,2,6,ROCK N HIPHOP,['BTOB'],BTOB
2p980qlVXYLh3HdHusbhfa,4,7,Pour Up,"['DEAN', 'ZICO']",DEAN / ZICO
6emzoqPK7R90w6R92u3XfJ,0,5,Penthouse (Prod. APRO),"['pH-1', 'Sik-K']",pH-1 / Sik-K
0awns037OT5FraMYo8jpUD,2,6,Wu,['nafla'],nafla
5kfNriitmkNE8mUbZ7gbq8,5,0,Saturday Nights,['Khalid'],Khalid
3EikYy40GMSp8l5mDV6IQo,2,6,Foot Fungus,['Ski Mask The Slump God'],Ski Mask The Slump God
2LskIZrCeLxRvCiGP8gxlh,4,7,Arms Around You (feat. Maluma & Swae Lee),"['XXXTENTACION', 'Lil Pump', 'Swae Lee', 'Maluma']",XXXTENTACION / Lil Pump / Swae Lee / Maluma
0JP9xo3adEtGSdUEISiszL,4,7,Moonlight,['XXXTENTACION'],XXXTENTACION
1wcaN0MSG6KQ43UNjpRvid,0,5,MAMA,"['6ix9ine', 'Nicki Minaj', 'Kanye West']",6ix9ine / Nicki Minaj / Kanye West
74lnM5V6ecvoTPV0fvptx9,0,5,Nuketown (feat. Juice WRLD),"['Ski Mask The Slump God', 'Juice WRLD']",Ski Mask The Slump God / Juice WRLD
0IFMbLUK5ttPmXyK16qUQu,0,5,KIKA,"['6ix9ine', 'Tory Lanez']",6ix9ine / Tory Lanez
1q8PAOcnI1tciyj3BVpVhw,4,7,TIC TOC,"['6ix9ine', 'Lil Baby']",6ix9ine / Lil Baby
3e9HZxeyfWwjeyPAMmWSSQ,2,6,"thank u, next",['Ariana Grande'],Ariana Grande
62WeXBNvdm1HB3cqFAWC7X,2,6,Holy God,['CHANGMO'],CHANGMO
4Sj58SxB3Egh71Mzrm01aZ,2,6,Selfmade Orange,"['CHANGMO', 'SUPERBEE']",CHANGMO / SUPERBEE
6YeSeGAD6bVLsGIswaeWTt,0,5,SUZURAN,"['Coogie', 'Kid Milli', 'nafla', 'Loco']",Coogie / Kid Milli / nafla / Loco
5CCPRVda3wAJclMfb8XWe0,4,7,Wifey,"['Coogie', 'CHANGMO']",Coogie / CHANGMO
71LASks4R0KVJ4kT7E6GOA,4,7,Bouncin',['Coogie'],Coogie
7BG572CSA8n0hDgc4Psomm,4,7,Justin Bieber,"['Coogie', 'Jay Park']",Coogie / Jay Park
2PxyiPwogw6C9yu1jRgFiA,5,0,Everybody's Got To Learn Sometime,['The Korgis'],The Korgis
7Bz8yww6UMbTgTVLG6zbI4,1,1,Low Rider,['War'],War
0NAcYNXepAdCzejCYm7l0d,4,7,Letter,"['G Herbo', 'Southside']",G Herbo / Southside
2c3qwFINQyRGwyqI97UQiA,4,7,Forever Ever,"['Trippie Redd', 'Young Thug', 'Reese LAFLARE']",Trippie Redd / Young Thug / Reese LAFLARE
7eBqSVxrzQZtK2mmgRG6lC,4,7,Murder On My Mind,['YNW Melly'],YNW Melly
7xapw9Oy21WpfEcib2ErSA,4,7,Mistletoe,['Justin Bieber'],Justin Bieber
1NJcg626wLln4pGHpiV7mf,5,0,lovely,"['Billie Eilish', 'Khalid']",Billie Eilish / Khalid
1rqqCSm0Qe4I9rUvWncaom,2,6,High Hopes,['Panic! At The Disco'],Panic! At The Disco
7FGq80cy8juXBCD2nrqdWU,0,5,Eastside (with Halsey & Khalid),"['benny blanco', 'Halsey', 'Khalid']",benny blanco / Halsey / Khalid
4VQ46sRJtb6osiD3xfYGHx,0,5,Could of Been Different,['Kodak Black'],Kodak Black
1CjgBZsDOXNUs9aZdzOqSu,0,5,Needing Something,['Kodak Black'],Kodak Black
53iV4HGEGjKtAFrPt0PyfV,4,7,From the Cradle,['Kodak Black'],Kodak Black
7HdNB8nvJOBwHa8hIkzvxp,0,5,"If I'm Lyin', I'm Flyin'",['Kodak Black'],Kodak Black
15eaTEZMA2CqOxBvyuosLI,0,5,In the Flesh,['Kodak Black'],Kodak Black
5eMbTELOeo7gEdFAIBix0c,2,6,Close to the Grave,['Kodak Black'],Kodak Black
52Vrauy7m3EtC1aQqj7Rfp,0,5,Transgression,['Kodak Black'],Kodak Black
6JXFDTCAIe5FfiiQYeMgh3,0,5,Malcolm X.X.X.,['Kodak Black'],Kodak Black
40Rpg3LkZwwzuHJ3GdjMma,4,7,Gnarly (feat. Lil Pump),"['Kodak Black', 'Lil Pump']",Kodak Black / Lil Pump
26FpOENKQstjLRhX1fxUs9,0,5,This Forever,['Kodak Black'],Kodak Black
48KTGG6wBPpleE5KsTuiwy,0,5,Identity Theft,['Kodak Black'],Kodak Black
6Gg25EZRbQd4IHiJz2KSY0,0,5,Testimony,['Kodak Black'],Kodak Black
4KX8vXbouybtUptEyYxtIk,0,5,MoshPit (feat. Juice WRLD),"['Kodak Black', 'Juice WRLD']",Kodak Black / Juice WRLD
4lcHi1Rvfx3alej9qEezPm,4,7,Let's Go Everywhere,"['Medeski, Martin & Wood']","Medeski, Martin & Wood"
3dhjNA0jGA8vHBQ1VdD6vV,4,7,I Feel It Coming,"['The Weeknd', 'Daft Punk']",The Weeknd / Daft Punk
09mEdoA6zrmBPgTEN5qXmN,2,8,Call Out My Name,['The Weeknd'],The Weeknd
4UdzNCjI27SvzXvV1m0CKM,0,5,Bust Down,['Trippie Redd'],Trippie Redd
24efdUt3KGbZ6wnBLp6j2n,2,9,Beating Heart Baby,['Head Automatica'],Head Automatica
0p826JvK1LjTD5OOer7of7,4,9,Unconditional,['The Bravery'],The Bravery
4kjK1JhzQQVl8kuhMHaEcW,4,7,3's & 7's,['Queens of the Stone Age'],Queens of the Stone Age
7uqcLJFlSYjVPLUz1vPxkY,0,5,Guardian angel,['XXXTENTACION'],XXXTENTACION
7pdF27mSDuPWhppnHAmWHa,1,1,whoa (mind in awe),['XXXTENTACION'],XXXTENTACION
4KpKyRFwN0gcwj58Uqjv7q,2,6,STARING AT THE SKY,['XXXTENTACION'],XXXTENTACION
0T6RSXxFhW8dRTWHI604ld,2,6,One Minute (feat. Kanye West & Travis Barker),"['XXXTENTACION', 'Kanye West', 'Travis Barker']",XXXTENTACION / Kanye West / Travis Barker
5itzep0nGnq7hxCfFNsTIR,5,0,difference (interlude),['XXXTENTACION'],XXXTENTACION
4axYWgXASdsCBHuwInAubT,5,0,I don’t let go,['XXXTENTACION'],XXXTENTACION
57nOpVSc3j9o03Cr928ZM4,5,0,what are you so afraid of,['XXXTENTACION'],XXXTENTACION
4Vl4sf0EljY8GxAyjqJD6p,5,0,Same Old Lang Syne,['Dan Fogelberg'],Dan Fogelberg
74iLM3khzrxThTy39JDQMC,1,9,119 REMIX,"['Jay Park', 'Simon Dominic', 'Loco', 'Ugly Duck', 'Woo', 'Sik-K', 'Woodie Gochild', 'HAON', 'Gaeko', 'BewhY', 'Paloalto', 'G2', 'Reddy', 'Sway D', 'Owen', 'The Quiett', 'CHANGMO', 'Hash Swan', 'Keem Hyo-Eun', 'DEEPFLOW', 'Nucksal', 'Odee', 'Rocky L', 'EK', 'Los', 'Chaboom', 'Swings', 'GIRIBOY', 'NO:EL', 'Jvcki Wai', 'JUSTHIS', 'Han Yo Han', 'YUNHWAY', 'Jhnovr', 'Coogie', 'punchnello', 'PENOMECO', 'Dbo', 'Hangzoo', 'Geegooin', 'Boi B', 'Ja Mezz', 'Dayday', 'Junoflo', 'Flowsik', 'KillaGramz', 'YUMDDA', 'Uneducated Kid', 'myunDo', 'TAKEONE', 'GRAY']",Jay Park / Simon Dominic / Loco / Ugly Duck / Woo / Sik-K / Woodie Gochild / HAON / Gaeko / BewhY / Paloalto / G2 / Reddy / Sway D / Owen / The Quiett / CHANGMO / Hash Swan / Keem Hyo-Eun / DEEPFLOW / Nucksal / Odee / Rocky L / EK / Los / Chaboom / Swings / GIRIBOY / NO:EL / Jvcki Wai / JUSTHIS / Han Yo Han / YUNHWAY / Jhnovr / Coogie / punchnello / PENOMECO / Dbo / Hangzoo / Geegooin / Boi B / Ja Mezz / Dayday / Junoflo / Flowsik / KillaGramz / YUMDDA / Uneducated Kid / myunDo / TAKEONE / GRAY
2StZCouHC4MLNXioGHCUXP,4,7,Summer Night,"['GRAY', 'Hoody']",GRAY / Hoody
4JhmTcEhQHjATTLrITH9Ql,0,5,OK (Prod. by GRAY),['BewhY'],BewhY
69F89vyxsDnnYNJ9HfwoKr,2,6,Upside Down,"['Jay Park', 'Simon Dominic', 'Loco', 'GRAY']",Jay Park / Simon Dominic / Loco / GRAY
7GhxPuxjwAbKEiQFMP5Mxd,2,6,Late Night,"['Loco', 'GRAY']",Loco / GRAY
1TPgw76OuRx2VA390Kjari,2,9,High Tops,['Del Water Gap'],Del Water Gap
6o1VVxAkcyziXI2T3ginhr,0,5,Skatiiin,"['Swarvy', 'Pink Siifu']",Swarvy / Pink Siifu
5qXjqPMWyVkGD6TjkMou7m,2,6,Pot of Gold,['Lyall Moloney'],Lyall Moloney
7xeJKKmWX8PT0N5jZccbVD,2,6,Sunbleached Girl,['Shag Rock'],Shag Rock
5rC9BEtpVupo3iSvHQY9Ra,0,5,All Alone,"['Potatohead People', 'Illa J', 'Moka Only']",Potatohead People / Illa J / Moka Only
5jGK2iGIrhzJ9X7s2WYL5A,4,7,Doing What They Taught Us,['Rambutan Jam Band'],Rambutan Jam Band
7sLmSCiS2VWHjXzMfILIcn,1,2,Heaven Sent,"['Zacari', 'J.Louis']",Zacari / J.Louis
0PFLUb13SISgyUekNWuJ4e,4,7,Lemonworld,['Ocean Alley'],Ocean Alley
5j3SzIBW2iIIm5aSwhsp2N,4,7,Holiday,['Ocean Alley'],Ocean Alley
7zy2ezQByCeFcaDtsxt77o,4,7,Beach Book,['Bay Faction'],Bay Faction
0eWxDnXDbsR4h1kVk6rZdy,4,7,Foggy Windows,['Zacari'],Zacari
7hCWyoNCbLPLmWkzFhIJRt,2,6,Fantasy,['Eternity Forever'],Eternity Forever
0WtEcbZNNledC1LP6QSUPd,2,9,Darth Binks,['Andrés'],Andrés
16cclgZdXIM8DebtlhOK9f,2,9,Are You Ready,['Sacred Warrior'],Sacred Warrior
6dpjvZGdpysLkbVH3f0xjO,2,6,Long Time,['DANIEL BAND'],DANIEL BAND
3LpvMNw8spSC6YGBJVJ5Af,4,9,Kick On,['Sticky Fingers'],Sticky Fingers
6HHv5h589WV6s1pU0iUtQH,4,7,Tropicana,['Vanilla Gorilla'],Vanilla Gorilla
37vOJ5qa7AhgVy83XF2h2K,4,7,Movies,['Eternity Forever'],Eternity Forever
4UDzn0fdhLP5tjjAhVc2ck,2,2,Minister By Night,['Sacred Warrior'],Sacred Warrior
6paQG0rN9qMfnou3IKJgRb,4,7,In the Sky,['DANIEL BAND'],DANIEL BAND
4pawX422Y0FR6oMkyd5p4k,2,6,Overstepping,['Belmont'],Belmont
6hPG0aMcXhZxIUcfBB3boz,4,2,Thank God (feat. Nic Newsham & Kathleen Delano),"['Strawberry Girls', 'Kathleen Delano', 'Nic Newsham']",Strawberry Girls / Kathleen Delano / Nic Newsham
1pGroB9gNFhiRL8ExK1D3V,0,5,Love Undivided,"['Zuice ZE', 'Eddie Kendricks']",Zuice ZE / Eddie Kendricks
0LqwFJUKZrBuRyuTshqR2T,4,2,She's Gone (Live),['Bloodgood'],Bloodgood
06l8fc9XfJq3AKQeqxreyf,4,7,Vices,['Manwolves'],Manwolves
467t3218y3yihFcyDGWjr0,2,6,Skin,['Dijon'],Dijon
3N9oroC8EQ1qUVWPCzIsLE,4,7,PLOT TWIST,"['RealLiveAnimals', 'Berler']",RealLiveAnimals / Berler
08KMh61hPslT7sEf2tEgtT,0,5,Copy/Paste,"['Elton Aura', 'Bedows', 'Burns Twins', 'Made.Allayne']",Elton Aura / Bedows / Burns Twins / Made.Allayne
6GbrwkbUY5O5VqbHl6F1qQ,4,7,Spectrum,['Jelani Aryeh'],Jelani Aryeh
5stbfxsPi8gcOH2LCuA4Le,4,7,pad lock,['21 Savage'],21 Savage
1uULQtJ8rbsX5TwjPpPc9Q,0,5,4L,['21 Savage'],21 Savage
2FUNBaa5DwItJtYEBgAblU,4,7,monster,['21 Savage'],21 Savage
2LqoYvMudv9xoTqNLFKILj,0,5,good day,['21 Savage'],21 Savage
50a8bKqlwDEqeiEknrzkTO,2,6,ball w/o you,['21 Savage'],21 Savage
2QgfDF0fQ4sskDthP8MG5w,0,5,asmr,['21 Savage'],21 Savage
0hPLZrnDgtKxrym1BHjDhd,0,5,can't leave without it,['21 Savage'],21 Savage
4paAidoE8VAemwU4jgCc6l,2,6,all my friends,['21 Savage'],21 Savage
